동,호,타입,대지비,건축비,부가가치세,분양가,1차계약금,1차계약금,중도금1회,중도금2회,중도금3회,중도금4회,중도금5회,중도금6회,잔금
101,1205,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1305,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1405,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1505,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1605,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1705,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1805,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1905,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,2005,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2105,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2205,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2305,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2405,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2505,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2605,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,2705,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,2805,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,2905,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3005,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3105,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3205,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3305,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
102,101,99A,"195,007,000","323,084,550","32,308,450","550,400,000","10,000,000","45,040,000","55,040,000","55,040,000","55,040,000","55,040,000","55,040,000","55,040,000","165,120,000"
102,201,99A,"200,321,000","331,890,000","33,189,000","565,400,000","10,000,000","46,540,000","56,540,000","56,540,000","56,540,000","56,540,000","56,540,000","56,540,000","169,620,000"
102,301,99A,"204,608,000","338,992,730","33,899,270","577,500,000","10,000,000","47,750,000","57,750,000","57,750,000","57,750,000","57,750,000","57,750,000","57,750,000","173,250,000"
102,401,99A,"208,895,000","346,095,450","34,609,550","589,600,000","10,000,000","48,960,000","58,960,000","58,960,000","58,960,000","58,960,000","58,960,000","58,960,000","176,880,000"
102,501,99A,"212,084,000","351,378,180","35,137,820","598,600,000","10,000,000","49,860,000","59,860,000","59,860,000","59,860,000","59,860,000","59,860,000","59,860,000","179,580,000"
102,601,99A,"216,371,000","358,480,910","35,848,090","610,700,000","10,000,000","51,070,000","61,070,000","61,070,000","61,070,000","61,070,000","61,070,000","61,070,000","183,210,000"
102,701,99A,"216,371,000","358,480,910","35,848,090","610,700,000","10,000,000","51,070,000","61,070,000","61,070,000","61,070,000","61,070,000","61,070,000","61,070,000","183,210,000"
102,801,99A,"216,371,000","358,480,910","35,848,090","610,700,000","10,000,000","51,070,000","61,070,000","61,070,000","61,070,000","61,070,000","61,070,000","61,070,000","183,210,000"
102,901,99A,"216,371,000","358,480,910","35,848,090","610,700,000","10,000,000","51,070,000","61,070,000","61,070,000","61,070,000","61,070,000","61,070,000","61,070,000","183,210,000"
102,1001,99A,"220,658,000","365,583,640","36,558,360","622,800,000","10,000,000","52,280,000","62,280,000","62,280,000","62,280,000","62,280,000","62,280,000","62,280,000","186,840,000"
102,1101,99A,"220,658,000","365,583,640","36,558,360","622,800,000","10,000,000","52,280,000","62,280,000","62,280,000","62,280,000","62,280,000","62,280,000","62,280,000","186,840,000"
